"","Observation ID","Observation Date","Platform","Depth","depth_class","Survey_Length","First Five Activity","Group Size","biopsy_day","Bowride_in_survey"
"90458",22263,2017-06-19,"POMBOO",8,"(6,9]",5,"FORAGE",1,1,0
"90459",22264,2017-06-19,"MAZIWA",10.6,"(9,12]",26,NA,1,0,0
"90461",22265,2017-06-19,"POMBOO",2.8,"(0,3]",9,"TRAVEL",2,1,0
"90463",22266,2017-06-19,"POMBOO",2.8,"(0,3]",5,"REST",3,1,1
"90466",22267,2017-06-19,"MAZIWA",9.9,"(9,12]",25,"FORAGE",2,0,0
"90470",22268,2017-06-19,"POMBOO",2.1,"(0,3]",12,"REST",9,1,0
"90479",22269,2017-06-19,"POMBOO",4.7,"(3,6]",6,"TRAVEL",1,1,0
"90480",22270,2017-06-19,"MAZIWA",7.2,"(6,9]",10,"FORAGE",1,0,0
"90481",22271,2017-06-19,"POMBOO",7.4,"(6,9]",7,NA,2,1,0
"90483",22272,2017-06-19,"POMBOO",4.8,"(3,6]",7,"REST",1,1,1
"90484",22273,2017-06-19,"POMBOO",5.1,"(3,6]",6,NA,5,1,1
"90489",22274,2017-06-19,"POMBOO",6,"(3,6]",5,"FORAGE",1,1,0
"90490",22275,2017-06-19,"POMBOO",5.9,"(3,6]",6,"TRAVEL",2,1,0
"90492",22276,2017-06-19,"MAZIWA",5.6,"(3,6]",6,NA,1,0,0
"90493",22277,2017-06-19,"MAZIWA",6.3,"(6,9]",5,"FORAGE",1,0,0
"90494",22278,2017-06-19,"POMBOO",2.2,"(0,3]",5,"FORAGE",1,1,0
"90495",22279,2017-06-19,"MAZIWA",1,"(0,3]",6,"FORAGE",1,0,1
"90496",22280,2017-06-19,"MAZIWA",8.2,"(6,9]",5,"FORAGE",1,0,0
"90497",22281,2017-06-19,"POMBOO",8.1,"(6,9]",6,"REST",1,1,0
"90498",22282,2017-06-19,"POMBOO",4.4,"(3,6]",5,NA,2,1,0
"90500",22283,2017-06-22,"MAZIWA",2.3,"(0,3]",5,"REST",3,0,0
"90503",22284,2017-06-22,"MAZIWA",7.4,"(6,9]",16,"FORAGE",1,0,0
"90505",22285,2017-06-22,"POMBOO",1.6,"(0,3]",6,"FORAGE",2,1,0
"90507",22286,2017-06-22,"POMBOO",5.9,"(3,6]",8,"FORAGE",1,1,0
"90508",22287,2017-06-22,"MAZIWA",11,"(9,12]",8,"FORAGE",1,0,0
"90510",22288,2017-06-22,"POMBOO",8.5,"(6,9]",11,"REST",3,1,0
"90513",22289,2017-06-22,"MAZIWA",11,"(9,12]",5,"FORAGE",1,0,0
"90514",22290,2017-06-22,"POMBOO",8.3,"(6,9]",5,"FORAGE",2,1,0
"90516",22291,2017-06-22,"MAZIWA",7.4,"(6,9]",12,NA,1,0,0
"90517",22292,2017-06-22,"POMBOO",7.1,"(6,9]",10,"TRAVEL",2,1,0
"90519",22293,2017-06-22,"MAZIWA",7.8,"(6,9]",5,"FORAGE",1,0,0
"90520",22294,2017-06-22,"POMBOO",7,"(6,9]",16,NA,8,1,0
"90528",22295,2017-06-22,"POMBOO",2.2,"(0,3]",9,"REST",4,1,0
"90532",22296,2017-06-23,"POMBOO",4.7,"(3,6]",5,"REST",3,1,0
"90535",22297,2017-06-23,"MAZIWA",10.1,"(9,12]",37,"REST",3,0,0
"90538",22298,2017-06-23,"POMBOO",5.7,"(3,6]",6,"TRAVEL",2,1,0
"90540",22299,2017-06-23,"POMBOO",6.9,"(6,9]",9,"REST",4,1,0
"90544",22300,2017-06-23,"MAZIWA",7.8,"(6,9]",5,"FORAGE",1,0,0
"90545",22301,2017-06-23,"POMBOO",6.6,"(6,9]",7,"OTHER",1,1,0
"90547",22302,2017-06-24,"MAZIWA",6.1,"(6,9]",10,NA,1,0,0
"90548",22303,2017-06-24,"MAZIWA",7.5,"(6,9]",5,NA,1,0,0
"90549",22304,2017-06-24,"POMBOO",6.4,"(6,9]",5,"FORAGE",1,1,0
"90550",22305,2017-06-24,"POMBOO",6.2,"(6,9]",10,"FORAGE",NA,1,0
"90553",22306,2017-06-24,"MAZIWA",6.6,"(6,9]",10,"FORAGE",1,0,0
"90554",22307,2017-06-24,"POMBOO",7.2,"(6,9]",6,"FORAGE",2,1,0
"90556",22308,2017-06-24,"MAZIWA",6.9,"(6,9]",5,"FORAGE",1,0,0
"90557",22309,2017-06-24,"POMBOO",7.6,"(6,9]",5,"REST",4,1,0
"90561",22310,2017-06-29,"MAZIWA",7.3,"(6,9]",9,NA,2,0,0
"90563",22311,2017-06-29,"MAZIWA",7.3,"(6,9]",20,NA,2,0,0
"90565",22312,2017-06-29,"POMBOO",1.4,"(0,3]",8,"FORAGE",1,1,0
"90567",22313,2017-06-29,"POMBOO",1.5,"(0,3]",27,"SOCIAL",7,1,1
"90574",22314,2017-06-29,"MAZIWA",1.8,"(0,3]",11,NA,1,0,0
"90575",22315,2017-06-29,"MAZIWA",1.7,"(0,3]",7,"FORAGE",1,0,0
"90576",22316,2017-06-29,"MAZIWA",1.9,"(0,3]",11,"FORAGE",1,0,0
"90577",22317,2017-06-30,"MAZIWA",7.5,"(6,9]",11,NA,1,0,0
"90578",22318,2017-06-30,"POMBOO",8.3,"(6,9]",17,"TRAVEL",7,1,0
"90585",22319,2017-06-30,"MAZIWA",4.1,"(3,6]",15,"TRAVEL",8,0,1
"90594",22320,2017-06-30,"MAZIWA",2.5,"(0,3]",6,"FORAGE",5,0,0
"90600",22321,2017-06-30,"POMBOO",8.5,"(6,9]",7,"REST",2,1,0
"90602",22322,2017-06-30,"POMBOO",9.5,"(9,12]",18,"FORAGE",2,1,0
"90604",22323,2017-06-30,"POMBOO",9.7,"(9,12]",10,"FORAGE",1,1,0
"90605",22324,2017-06-30,"POMBOO",10.1,"(9,12]",7,"FORAGE",1,1,0
"90606",22325,2017-06-30,"POMBOO",6.4,"(6,9]",28,"REST",4,1,0
"90615",22326,2017-06-30,"POMBOO",9.3,"(9,12]",5,"REST",8,1,0
"90623",22327,2017-06-30,"POMBOO",9.5,"(9,12]",8,"FORAGE",1,1,0
"90624",22328,2017-06-30,"POMBOO",9.3,"(9,12]",11,"TRAVEL",2,1,0
"90626",22329,2017-06-30,"POMBOO",6.8,"(6,9]",18,"REST",3,1,0
"90635",22330,2017-07-01,"MAZIWA",9.1,"(9,12]",6,NA,1,0,1
"90636",22331,2017-07-01,"MAZIWA",7.7,"(6,9]",9,NA,2,0,1
"90638",22332,2017-07-01,"POMBOO",1.8,"(0,3]",5,"FORAGE",2,1,0
"90640",22333,2017-07-01,"POMBOO",6.4,"(6,9]",13,"TRAVEL",6,1,0
"90646",22334,2017-07-01,"MAZIWA",9.8,"(9,12]",17,NA,1,0,0
"90647",22335,2017-07-01,"POMBOO",8.1,"(6,9]",51,"FORAGE",4,1,1
"90657",22336,2017-07-01,"MAZIWA",4,"(3,6]",5,"TRAVEL",6,0,0
"90663",22337,2017-07-01,"POMBOO",5.7,"(3,6]",14,"FORAGE",3,1,0
"90666",22338,2017-07-01,"POMBOO",4.5,"(3,6]",5,NA,2,1,0
"90668",22339,2017-07-01,"POMBOO",3.9,"(3,6]",5,"REST",12,1,0
"90680",22340,2017-07-07,"MAZIWA",3.7,"(3,6]",29,NA,20,0,1
"90700",22341,2017-07-07,"MAZIWA",3.2,"(3,6]",11,"TRAVEL",9,0,1
"90709",22342,2017-07-07,"POMBOO",7.8,"(6,9]",7,"REST",12,1,0
"90721",22343,2017-07-07,"POMBOO",8,"(6,9]",5,"FORAGE",2,1,0
"90723",22344,2017-07-07,"POMBOO",5.6,"(3,6]",5,"REST",1,1,0
"90724",22345,2017-07-07,"POMBOO",10,"(9,12]",7,"TRAVEL",3,1,0
"90727",22346,2017-07-07,"POMBOO",11.7,"(9,12]",14,"TRAVEL",1,1,0
"90733",22347,2017-07-07,"POMBOO",10.9,"(9,12]",17,"SOCIAL",8,1,0
"90741",22348,2017-07-07,"MAZIWA",4.1,"(3,6]",5,"REST",2,0,0
"90744",22349,2017-07-10,"POMBOO",6.4,"(6,9]",5,NA,5,1,0
"90749",22350,2017-07-10,"POMBOO",1.7,"(0,3]",5,"TRAVEL",3,1,0
"90752",22351,2017-07-10,"POMBOO",1.7,"(0,3]",5,"TRAVEL",4,1,0
"90756",22352,2017-07-10,"POMBOO",1.5,"(0,3]",5,"TRAVEL",1,1,0
"90757",22353,2017-07-10,"MAZIWA",1.6,"(0,3]",2,"TRAVEL",1,0,0
"90758",22354,2017-07-10,"MAZIWA",5.2,"(3,6]",17,NA,2,0,0
"90760",22355,2017-07-10,"MAZIWA",4.5,"(3,6]",18,"FORAGE",5,0,1
"90765",22356,2017-07-10,"POMBOO",1.2,"(0,3]",9,"REST",1,1,1
"90767",22357,2017-07-10,"MAZIWA",2.8,"(0,3]",10,"FORAGE",2,0,0
"90769",22358,2017-07-10,"MAZIWA",1,"(0,3]",22,"FORAGE",3,0,0
"90773",22359,2017-07-10,"POMBOO",8.9,"(6,9]",6,"FORAGE",4,1,1
"90777",22360,2017-07-10,"POMBOO",6.7,"(6,9]",9,NA,2,1,0
"90779",22361,2017-07-10,"POMBOO",8.1,"(6,9]",5,"FORAGE",1,1,0
"90781",22362,2017-07-12,"POMBOO",3.6,"(3,6]",5,NA,1,1,1
"90782",22363,2017-07-12,"POMBOO",4,"(3,6]",6,"TRAVEL",1,1,0
"90783",22364,2017-07-12,"POMBOO",5.9,"(3,6]",5,NA,1,1,0
"90786",22365,2017-07-12,"POMBOO",8,"(6,9]",6,NA,2,1,0
"90788",22366,2017-07-12,"POMBOO",6.7,"(6,9]",7,"FORAGE",2,1,1
"90790",22367,2017-07-12,"POMBOO",7.6,"(6,9]",6,"FORAGE",1,1,0
"90792",22368,2017-07-12,"POMBOO",9.1,"(9,12]",6,NA,2,1,0
"90794",22369,2017-07-15,"POMBOO",7.8,"(6,9]",34,NA,1,1,0
"90798",22370,2017-07-15,"POMBOO",8.5,"(6,9]",16,"TRAVEL",2,1,0
"90800",22371,2017-07-15,"POMBOO",8.6,"(6,9]",17,"TRAVEL",1,1,0
"90801",22372,2017-07-15,"POMBOO",3,"(0,3]",6,"FORAGE",1,1,1
"90802",22373,2017-07-15,"POMBOO",4.8,"(3,6]",30,"SOCIAL",13,1,0
"90815",22374,2017-07-15,"POMBOO",7.1,"(6,9]",8,"FORAGE",3,1,1
"90818",22375,2017-07-16,"POMBOO",7.8,"(6,9]",6,"FORAGE",1,1,0
"90819",22376,2017-07-16,"POMBOO",9.1,"(9,12]",9,"FORAGE",5,1,0
"90824",22377,2017-07-16,"POMBOO",7.7,"(6,9]",5,"FORAGE",1,1,0
"90825",22378,2017-07-16,"POMBOO",7.9,"(6,9]",10,"FORAGE",1,1,0
"90826",22379,2017-07-16,"POMBOO",2.6,"(0,3]",9,"FORAGE",1,1,0
"90827",22380,2017-07-16,"POMBOO",1.6,"(0,3]",22,NA,7,1,1
"90834",22381,2017-07-16,"POMBOO",3.8,"(3,6]",17,"TRAVEL",6,1,0
"90840",22382,2017-07-16,"POMBOO",7.3,"(6,9]",8,"REST",3,1,0
"90843",22383,2017-07-16,"POMBOO",8.3,"(6,9]",6,"FORAGE",1,1,0
"90844",22384,2017-07-16,"POMBOO",1.6,"(0,3]",9,"FORAGE",1,1,0
"90845",22385,2017-07-16,"POMBOO",0.9,"(0,3]",13,"FORAGE",1,1,0
"90846",22386,2017-07-16,"POMBOO",7.3,"(6,9]",11,"FORAGE",1,1,0
"90847",22387,2017-07-16,"POMBOO",9,"(6,9]",11,"TRAVEL",2,1,0
"90849",22388,2017-07-16,"POMBOO",9.1,"(9,12]",23,"FORAGE",1,1,0
"90850",22389,2017-07-16,"POMBOO",9.2,"(9,12]",12,"FORAGE",1,1,0
"90851",22390,2017-07-16,"POMBOO",10.1,"(9,12]",17,NA,1,1,0
"90852",22391,2017-07-16,"POMBOO",10.6,"(9,12]",5,NA,2,1,0
"90854",22392,2017-07-18,"POMBOO",6,"(3,6]",39,NA,2,0,0
"90859",22393,2017-07-18,"POMBOO",7.2,"(6,9]",30,"FORAGE",7,0,0
"90867",22394,2017-07-18,"POMBOO",6.9,"(6,9]",9,NA,1,0,1
"90868",22395,2017-07-18,"POMBOO",7.9,"(6,9]",5,"FORAGE",1,0,0
"90869",22396,2017-07-18,"POMBOO",7.4,"(6,9]",8,"REST",9,0,0
"90878",22397,2017-07-19,"POMBOO",4.4,"(3,6]",5,"TRAVEL",1,0,0
"90879",22398,2017-07-19,"POMBOO",5.1,"(3,6]",14,NA,2,0,0
"90881",22399,2017-07-19,"POMBOO",3.4,"(3,6]",5,"TRAVEL",1,0,1
"90882",22400,2017-07-19,"POMBOO",8.5,"(6,9]",6,"TRAVEL",2,0,0
"90884",22401,2017-07-19,"POMBOO",7.9,"(6,9]",8,"FORAGE",1,0,0
"90885",22402,2017-07-19,"POMBOO",10.1,"(9,12]",6,"TRAVEL",2,0,0
"90887",22403,2017-07-20,"POMBOO",2.9,"(0,3]",7,"FORAGE",1,0,0
"90888",22404,2017-07-20,"POMBOO",1.3,"(0,3]",11,NA,2,0,0
"90892",22405,2017-07-21,"POMBOO",2,"(0,3]",5,NA,8,0,0
"90900",22406,2017-07-21,"POMBOO",7.3,"(6,9]",5,NA,1,0,0
"90901",22407,2017-07-21,"POMBOO",3.9,"(3,6]",5,"TRAVEL",1,0,0
"90902",22408,2017-07-22,"POMBOO",8.7,"(6,9]",5,NA,1,0,0
"90903",22409,2017-07-22,"POMBOO",4.9,"(3,6]",5,"FORAGE",1,0,0
"90904",22410,2017-07-22,"POMBOO",10.7,"(9,12]",7,NA,2,0,0
"90906",22411,2017-07-22,"POMBOO",5.7,"(3,6]",8,"TRAVEL",2,0,0
"90908",22412,2017-07-22,"POMBOO",8.5,"(6,9]",6,NA,1,0,0
"90909",22413,2017-07-22,"POMBOO",7.9,"(6,9]",10,"FORAGE",1,0,0
"90910",22414,2017-07-22,"POMBOO",6.7,"(6,9]",26,"REST",4,0,0
"90914",22415,2017-07-22,"POMBOO",12.1,"(12,15]",6,"FORAGE",1,0,0
"90916",22416,2017-07-22,"POMBOO",11.9,"(9,12]",6,NA,2,0,0
"90918",22417,2017-07-22,"POMBOO",7.8,"(6,9]",5,"FORAGE",1,0,0
"90919",22418,2017-07-24,"POMBOO",4.7,"(3,6]",7,NA,3,0,0
"90922",22419,2017-07-24,"POMBOO",1.9,"(0,3]",16,"TRAVEL",3,0,1
"90925",22420,2017-07-24,"POMBOO",5.8,"(3,6]",7,"REST",8,0,0
"90936",22421,2017-07-24,"POMBOO",4.1,"(3,6]",13,"REST",6,0,0
"90942",22422,2017-07-24,"POMBOO",3.9,"(3,6]",16,"REST",1,0,0
"90948",22423,2017-07-24,"POMBOO",4,"(3,6]",7,"FORAGE",1,0,0
"90949",22424,2017-07-24,"POMBOO",3.6,"(3,6]",18,"REST",7,0,0
"90958",22425,2017-07-27,"POMBOO",4.2,"(3,6]",5,NA,1,0,0
"90959",22426,2017-07-27,"POMBOO",3.8,"(3,6]",7,NA,2,0,0
"90961",22427,2017-07-27,"POMBOO",4.1,"(3,6]",5,"FORAGE",1,0,0
"90962",22428,2017-07-27,"POMBOO",2.9,"(0,3]",6,"FORAGE",1,0,0
"90963",22429,2017-07-27,"POMBOO",4.2,"(3,6]",6,"FORAGE",1,0,0
"90964",22430,2017-07-27,"POMBOO",5.1,"(3,6]",5,"FORAGE",1,0,0
"90965",22431,2017-07-27,"POMBOO",5.9,"(3,6]",10,"SOCIAL",8,0,0
"90973",22432,2017-09-26,"MAZIWA",7.4,"(6,9]",6,"REST",1,0,0
"90974",22433,2017-09-26,"MAZIWA",6.1,"(6,9]",15,"FORAGE",2,0,0
"90977",22434,2017-09-26,"MAZIWA",6.6,"(6,9]",6,"FORAGE",1,0,0
"90978",22435,2017-09-26,"MAZIWA",6.1,"(6,9]",5,NA,2,0,0
"90980",22436,2017-09-26,"MAZIWA",5.7,"(3,6]",6,"FORAGE",1,0,0
"90981",22437,2017-09-28,"MAZIWA",6.3,"(6,9]",3,NA,1,0,0
"90983",22438,2017-09-28,"MAZIWA",3.9,"(3,6]",17,"TRAVEL",2,0,1
"90986",22439,2017-09-28,"MAZIWA",3.1,"(3,6]",10,"FORAGE",1,0,0
"90987",22440,2017-09-28,"MAZIWA",7.4,"(6,9]",19,"SOCIAL",5,0,0
"90992",22441,2017-09-28,"MAZIWA",3.2,"(3,6]",5,"FORAGE",1,0,0
"90993",22442,2017-09-28,"MAZIWA",3.3,"(3,6]",5,"FORAGE",1,0,0
"90994",22443,2017-10-01,"MAZIWA",3.6,"(3,6]",5,"TRAVEL",3,0,0
"90997",22444,2017-10-01,"MAZIWA",8.9,"(6,9]",5,"FORAGE",1,0,0
"90998",22445,2017-10-01,"MAZIWA",7.2,"(6,9]",16,"REST",3,0,0
"91002",22446,2017-10-01,"MAZIWA",2.4,"(0,3]",6,"FORAGE",1,0,1
"91003",22447,2017-10-01,"MAZIWA",1.3,"(0,3]",5,"FORAGE",1,0,0
"91004",22448,2017-10-01,"MAZIWA",6.3,"(6,9]",5,"FORAGE",2,0,0
"91006",22449,2017-10-01,"MAZIWA",6.6,"(6,9]",3,NA,2,0,0
"91008",22450,2017-10-01,"MAZIWA",4.1,"(3,6]",7,"REST",6,0,0
"91014",22451,2017-10-02,"MAZIWA",3,"(0,3]",7,"TRAVEL",1,0,1
"91015",22455,2017-10-02,"MAZIWA",5.6,"(3,6]",5,"FORAGE",1,0,0
"91016",22456,2017-10-02,"MAZIWA",6.3,"(6,9]",12,"FORAGE",1,0,0
"91017",22457,2017-10-02,"MAZIWA",7.9,"(6,9]",5,"FORAGE",1,0,0
"91018",22458,2017-10-02,"MAZIWA",7.8,"(6,9]",5,"FORAGE",1,0,0
"91019",22459,2017-10-02,"MAZIWA",8.1,"(6,9]",5,"FORAGE",1,0,0
"91020",22460,2017-10-06,"MAZIWA",6.3,"(6,9]",15,"REST",4,0,0
"91024",22462,2017-10-06,"MAZIWA",11.4,"(9,12]",4,"FORAGE",1,0,0
"91025",22463,2017-10-06,"MAZIWA",11.4,"(9,12]",3,"REST",4,0,0
"91030",22464,2017-10-06,"MAZIWA",11.7,"(9,12]",28,"TRAVEL",2,0,0
"91043",22465,2017-10-06,"MAZIWA",5.4,"(3,6]",6,"FORAGE",2,0,0
"91045",22466,2017-10-06,"MAZIWA",7.3,"(6,9]",14,"REST",4,0,0
"91049",22467,2017-10-06,"MAZIWA",8.2,"(6,9]",6,"FORAGE",1,0,0
"91050",22468,2017-10-06,"MAZIWA",8.7,"(6,9]",20,"FORAGE",1,0,0
"91052",22470,2017-10-07,"MAZIWA",3,"(0,3]",5,"FORAGE",NA,0,0
"91053",22471,2017-10-07,"MAZIWA",3.9,"(3,6]",9,NA,1,0,0
"91054",22472,2017-10-07,"MAZIWA",3.2,"(3,6]",15,"FORAGE",3,0,0
"91060",22473,2017-10-09,"MAZIWA",3,"(0,3]",8,"FORAGE",1,0,0
"91062",22474,2017-10-09,"MAZIWA",2.1,"(0,3]",11,"REST",6,0,0
"91070",22475,2017-10-09,"MAZIWA",8.4,"(6,9]",5,"FORAGE",1,0,0
"91071",22476,2017-10-09,"MAZIWA",8.2,"(6,9]",5,"FORAGE",1,0,0
"91072",22477,2017-10-10,"MAZIWA",4,"(3,6]",5,"FORAGE",1,0,0
"91073",22478,2017-10-10,"MAZIWA",3.3,"(3,6]",9,NA,6,0,0
"91079",22479,2017-10-10,"MAZIWA",7.9,"(6,9]",10,"FORAGE",2,0,0
"91081",22480,2017-10-10,"MAZIWA",6.2,"(6,9]",12,NA,1,0,0
"91084",22481,2017-10-10,"MAZIWA",6.2,"(6,9]",11,"FORAGE",1,0,0
"91085",22482,2017-10-10,"MAZIWA",7.1,"(6,9]",5,"REST",2,0,0
"91087",22483,2017-10-10,"MAZIWA",3.3,"(3,6]",5,"FORAGE",1,0,1
"91088",22484,2017-10-10,"MAZIWA",6.5,"(6,9]",7,"REST",2,0,1
"91090",22485,2017-10-10,"MAZIWA",9.1,"(9,12]",5,"FORAGE",1,0,0
"91091",22486,2017-10-10,"MAZIWA",8.7,"(6,9]",4,NA,1,0,0
"91092",22487,2017-10-10,"MAZIWA",9.4,"(9,12]",7,"FORAGE",1,0,0
"91093",22488,2017-10-10,"MAZIWA",3.5,"(3,6]",5,"REST",1,0,0
"91094",22489,2017-10-13,"MAZIWA",0.9,"(0,3]",8,"FORAGE",2,0,0
"91097",22490,2017-10-13,"MAZIWA",8.6,"(6,9]",7,"FORAGE",1,0,0
"91098",22491,2017-10-13,"MAZIWA",8.1,"(6,9]",10,"FORAGE",1,0,0
"91099",22492,2017-10-13,"MAZIWA",6.7,"(6,9]",5,"FORAGE",1,0,0
"91100",22495,2017-10-13,"MAZIWA",4.6,"(3,6]",5,"FORAGE",1,0,0
"91101",22496,2017-10-14,"MAZIWA",6.1,"(6,9]",5,"FORAGE",2,0,0
"91103",22497,2017-10-14,"MAZIWA",9.2,"(9,12]",33,"FORAGE",11,0,0
"91114",22498,2017-10-14,"MAZIWA",6.8,"(6,9]",5,"FORAGE",1,0,0
"91115",22499,2017-10-14,"MAZIWA",9.9,"(9,12]",17,"FORAGE",1,0,0
"91116",22500,2017-10-14,"MAZIWA",7.7,"(6,9]",5,"FORAGE",1,0,0
"91117",22502,2017-10-14,"MAZIWA",7.6,"(6,9]",14,"OTHER",5,0,0
"91122",22503,2017-10-14,"MAZIWA",6.6,"(6,9]",5,"FORAGE",1,0,0
"91124",22504,2017-10-14,"MAZIWA",3.4,"(3,6]",6,"REST",2,0,0
"91126",22505,2017-10-14,"MAZIWA",10.3,"(9,12]",6,"FORAGE",1,0,0
"91127",22506,2017-10-15,"MAZIWA",8.7,"(6,9]",5,NA,1,0,0
"91128",22507,2017-10-15,"MAZIWA",4.2,"(3,6]",12,"FORAGE",6,0,0
"91134",22508,2017-10-15,"MAZIWA",3.1,"(3,6]",7,"TRAVEL",2,0,0
"91136",22510,2017-10-15,"MAZIWA",3.4,"(3,6]",7,"FORAGE",3,0,1
"91139",22511,2017-10-15,"MAZIWA",3.5,"(3,6]",5,"FORAGE",2,0,0
"91143",22512,2017-10-15,"MAZIWA",7.5,"(6,9]",8,"SOCIAL",6,0,1
"91149",22514,2017-10-17,"MAZIWA",5.9,"(3,6]",8,"REST",7,0,0
"91156",22515,2017-10-17,"MAZIWA",8.2,"(6,9]",8,"FORAGE",1,0,0
"91157",22516,2017-10-17,"MAZIWA",8,"(6,9]",7,"FORAGE",1,0,0
"91158",22517,2017-10-17,"MAZIWA",7.3,"(6,9]",9,"REST",3,0,0
"91161",22518,2017-10-17,"MAZIWA",8,"(6,9]",5,"FORAGE",1,0,0
"91162",22519,2017-10-17,"MAZIWA",8.1,"(6,9]",6,"FORAGE",4,0,0
"91166",22520,2017-10-17,"MAZIWA",2.1,"(0,3]",13,"FORAGE",4,0,0
"91171",22521,2017-10-17,"MAZIWA",5.3,"(3,6]",6,"FORAGE",1,0,0
"91172",22526,2017-10-17,"MAZIWA",9.2,"(9,12]",5,"TRAVEL",2,0,0
"91174",22527,2017-10-17,"MAZIWA",3.5,"(3,6]",6,"FORAGE",5,0,0
"91179",22528,2017-10-20,"MAZIWA",5.8,"(3,6]",6,NA,2,0,0
"91181",22529,2017-10-20,"MAZIWA",6.4,"(6,9]",5,"FORAGE",1,0,0
"91182",22530,2017-10-20,"MAZIWA",7.7,"(6,9]",8,"FORAGE",2,0,0
"91184",22531,2017-10-20,"MAZIWA",7.8,"(6,9]",5,"FORAGE",1,0,0
"91185",22532,2017-10-20,"MAZIWA",8,"(6,9]",5,"FORAGE",1,0,0
"91186",22533,2017-10-20,"MAZIWA",8.8,"(6,9]",5,"FORAGE",1,0,0
"91187",22534,2017-10-20,"MAZIWA",6.4,"(6,9]",6,"TRAVEL",3,0,0
"91190",22535,2017-10-20,"MAZIWA",9,"(6,9]",16,"REST",4,0,0
"91195",22536,2017-10-21,"MAZIWA",9.6,"(9,12]",5,"FORAGE",1,0,0
"91196",22537,2017-10-21,"MAZIWA",5.2,"(3,6]",9,"REST",7,0,1
"91203",22538,2017-10-21,"MAZIWA",9.3,"(9,12]",7,"FORAGE",1,0,0
"91204",22539,2017-10-21,"MAZIWA",9.5,"(9,12]",5,"FORAGE",1,0,0
"91205",22541,2017-10-21,"MAZIWA",9.4,"(9,12]",5,"REST",1,0,0
"91206",22544,2017-10-22,"MAZIWA",7.2,"(6,9]",11,"FORAGE",1,0,0
"91207",22547,2017-10-31,"MAZIWA",4.8,"(3,6]",6,"REST",7,0,0
"91214",22548,2017-11-02,"MAZIWA",3.8,"(3,6]",5,"FORAGE",1,0,0
"91215",22549,2017-11-02,"MAZIWA",4.9,"(3,6]",5,"FORAGE",1,0,0
"91216",22550,2017-11-02,"MAZIWA",4.6,"(3,6]",5,"TRAVEL",4,0,0
"91220",22551,2017-11-02,"MAZIWA",4.4,"(3,6]",5,"TRAVEL",2,0,0
"91222",22555,2017-11-04,"MAZIWA",2.3,"(0,3]",6,"FORAGE",2,0,0
"91224",22556,2017-11-04,"MAZIWA",1.2,"(0,3]",14,"FORAGE",1,0,0
"91225",22557,2017-11-06,"MAZIWA",NA,NA,7,"FORAGE",3,0,0
"91228",22559,2017-11-06,"MAZIWA",12.1,"(12,15]",8,"FORAGE",2,0,0
"91232",22560,2017-11-07,"MAZIWA",3.8,"(3,6]",5,"FORAGE",4,0,0
"91236",22561,2017-11-07,"MAZIWA",4,"(3,6]",5,"FORAGE",2,0,0
"91238",22562,2017-11-07,"MAZIWA",6.8,"(6,9]",9,"FORAGE",2,0,0
"91240",22565,2017-11-07,"MAZIWA",8.7,"(6,9]",17,"FORAGE",1,0,0
"91241",22566,2017-11-07,"MAZIWA",6.4,"(6,9]",5,"FORAGE",1,0,0
"91242",22567,2017-11-07,"MAZIWA",7.3,"(6,9]",5,"REST",3,0,0
"91245",22569,2017-11-07,"MAZIWA",3.7,"(3,6]",8,"REST",6,0,0
"91251",22570,2017-11-07,"MAZIWA",7.7,"(6,9]",7,"FORAGE",1,0,0
"91252",22571,2017-11-07,"MAZIWA",6.8,"(6,9]",6,"TRAVEL",3,0,0
"91255",22572,2017-11-08,"MAZIWA",5.5,"(3,6]",7,"FORAGE",1,0,0
"91259",22573,2017-11-08,"MAZIWA",6.2,"(6,9]",9,"FORAGE",1,0,0
"91260",22574,2017-11-08,"MAZIWA",7.4,"(6,9]",5,"FORAGE",1,0,0
"91261",22575,2017-11-08,"MAZIWA",8.1,"(6,9]",7,"FORAGE",1,0,0
"91263",22576,2017-11-08,"MAZIWA",6.9,"(6,9]",3,NA,1,0,0
"91264",22577,2017-11-08,"MAZIWA",8.4,"(6,9]",5,"FORAGE",1,0,0
"91265",22578,2017-11-08,"MAZIWA",6.6,"(6,9]",5,"FORAGE",2,0,0
"91267",22579,2017-11-08,"MAZIWA",4.3,"(3,6]",5,"TRAVEL",2,0,0
"91269",22580,2017-11-09,"MAZIWA",3.1,"(3,6]",5,"FORAGE",1,0,0
"91270",22581,2017-11-09,"MAZIWA",5.3,"(3,6]",6,"FORAGE",2,0,0
"91272",22583,2017-11-09,"MAZIWA",3.4,"(3,6]",5,"FORAGE",2,0,0
"91274",22584,2017-11-09,"MAZIWA",3.1,"(3,6]",5,"FORAGE",3,0,0
"91277",22585,2017-11-09,"MAZIWA",5.6,"(3,6]",6,"FORAGE",4,0,0
"91281",22586,2017-11-10,"MAZIWA",4.3,"(3,6]",7,"REST",12,0,0
"91293",22587,2017-11-10,"MAZIWA",4.4,"(3,6]",5,"REST",1,0,0
"91294",22588,2017-11-10,"MAZIWA",9.4,"(9,12]",5,"FORAGE",1,0,0
"91295",22589,2017-11-10,"MAZIWA",5.4,"(3,6]",15,"REST",5,0,0
